PC1,PC2,Cluster
0.9796052434013954,-1.189373873576598,1
1.387645104008439,-1.2063424970677439,1
-1.952914781783625,1.0563424807305455,0
1.349181508512365,-0.4985285695593407,1
-1.9520387954344682,1.057221165324093,0
2.0376604786235686,-0.000395982890514664,1
-1.9534139510840598,1.0558417738710308,0
1.1058564714926473,-1.1418987182398364,1
-1.9507037267049538,1.0585603463799176,0
1.1745532998349797,0.022136403491606612,1
1.1227249069416891,-0.13523765409063332,1
0.8791929481836435,-1.0997029196703028,1
1.2273065797197606,-0.43427108375340884,1
1.8394468795795735,-1.1979533379859646,1
0.7267626126110094,-0.4558522763643189,1
1.6093393385815318,-0.7171433023930296,1
1.5183749763186551,-1.6993968549282727,1
-1.9501696992131479,1.0590960188022474,0
0.5124645829968928,-1.2187024258550085,1
0.8169401862812995,-1.1031781361094075,1
2.360197738598907,-0.16251669216446663,1
-1.953051077311886,1.0562057653799377,0
-1.943197363775093,1.0660898306765565,0
-1.950456930710046,1.0588079025646497,0
-1.9534676326987712,1.0557879269042953,0
0.11568550523170934,-0.43351334690625176,1
0.6359631140988574,-0.6252790776918586,1
0.21512981588619087,-0.8823007611814797,1
1.349918796589247,-1.021407749374025,1
0.2729231426213296,-0.8955894333375379,1
-1.9530015786801391,1.0562554164791353,0
-1.9556162916148883,1.0536326496123625,0
0.4448395446834729,-0.7249974817725026,1
-1.952981360929144,1.0562756965055682,0
0.5478510031393519,-0.8313216140259105,1
-1.9530723408086226,1.0561844363866204,0
-1.9534540380041365,1.0558015634737932,0
3.2056304416919392,0.1734936738988616,1
-1.9506559709827753,1.0586082492009745,0
3.034483503602807,-2.8897373621646203,1
-1.9534672841168577,1.0557882765599236,0
-1.9519363123518372,1.05732396407877,0
-1.9511262079843719,1.0581365637585967,0
1.6956168060197887,-1.063963277602037,1
1.5038985758154053,-0.6711919524034845,1
1.0521595818776932,-1.0487779978339287,1
0.9182461344285339,-0.7798291593539256,1
3.0011834182946324,0.4488292247756836,1
0.4411723130236846,-0.9652177134778402,1
-1.9520182291015593,1.057241795006154,0
0.278921059356808,-0.8970669205035408,1
0.7082949452967576,-1.195358548001208,1
1.9945493962947842,0.2259544082973419,1
0.19206393039067343,-0.8607155110680048,1
1.6907825723452734,-1.5695901943660684,1
0.15654310094550414,-0.8457100455944705,1
1.5374207348929965,-1.7375496833201145,1
2.2775475100242923,-0.2870338035295194,1
1.176498059523456,-1.0726900770647405,1
-1.9528360022711262,1.056421502902508,0
1.2031345952197918,-0.5167757632724287,1
-1.951818143083089,1.0574424973367136,0
0.8945565417627951,-0.6339612687424543,1
0.19045642669450652,-0.8490482041883974,1
-1.950154013027031,1.0591117533055143,0
0.965294611101832,-1.2781171155399973,1
-1.9529893783131593,1.0562676544261207,0
0.5686811947360708,-0.5839574012087225,1
-1.9533867616947902,1.0558690470100267,0
2.8935235057321633,-1.2639687444355348,1
-1.9534331230893138,1.0558225428114825,0
0.5820563240994358,-0.8890084588488283,1
0.6541883577513339,-0.4393052151846024,1
2.934735707593293,0.6233015332544044,1
-1.9531148678020953,1.0561417783999858,0
0.1545833285018361,-0.5366422906920778,1
-1.952981360929144,1.0562756965055682,0
1.317931943220566,-0.46062133170967706,1
0.6802214814833124,-1.3418836013214366,1
-1.9529496399749962,1.0563075151677301,0
-1.951939101007147,1.0573211668337446,0
1.672151310703405,-0.272245406722905,1
2.2717434912221455,1.191381939716895,1
0.29530064881367263,-0.25116284429767577,1
-1.953631117616302,1.0556239384146917,0
-1.953470421354081,1.0557851296592702,0
1.781905546641985,-1.5614416387569574,1
-1.953408722355354,1.0558470187054532,0
-1.952830076378593,1.0564274470481865,0
0.4787810300903962,-0.9900523932617212,1
1.0828533775681788,-1.2993285898371125,1
-1.9530643234246072,1.056192478466068,0
0.2864211269388784,-0.9090955411190561,1
0.6087899613763967,-0.8445571814030022,1
-1.9435975358120336,1.0656884260154373,0
0.18194082056439106,-0.8447135446249833,1
1.2324666793792303,-0.7398920734829917,1
3.1536512996051442,-2.643814559863397,1
0.17690479926780583,-0.8451881068163094,1
0.1545557815014317,-0.5365604439419763,1
-1.9529632346696308,1.056293878598232,0
3.0884101060116946,0.6150282271177977,1
0.19420829340850737,-0.8621530983226668,1
-1.953470421354081,1.0557851296592702,0
0.528376991096124,-1.2591252216260227,1
-1.9291714733130882,1.0801589241865344,0
-1.954669543137248,1.054582314298425,0
1.1778892409000494,-1.1775742085108796,1
-1.9530744323001048,1.0561823384528515,0
-0.6301126668787974,-0.14984646043218477,1
4.685386251549924,-3.233866778503813,1
1.7395224436482657,-0.9179679323336462,1
-1.9295085520236472,1.0798208071941109,0
0.2153046320420459,-0.7687089783648249,1
0.7752716228019353,-1.4610384438231034,1
1.6148339081934622,-0.735877360076777,1
0.1811256150181618,-0.5528738015532562,1
1.9404092303998635,-0.6096983305740994,1
1.1523381875551375,-0.7106267263799768,1
1.7681101704643851,-0.44840885669495373,1
-1.9509222875648509,1.058341112301066,0
-1.9529193133485032,1.0563379352073794,0
0.5868751609868552,-1.1484992331118697,1
0.28715793350062474,-0.8918450973012806,1
1.1185305225004805,-1.149165801604152,1
0.614649351055837,-0.6061496426495467,1
1.2434470646304439,-0.9866332271028079,1
-1.9534916848508173,1.0557638006659529,0
-1.9558142861418764,1.0534340452155717,0
-1.9530287680694087,1.0562281433401395,0
0.15817049932251334,-0.8290780819554532,1
-1.9528736491178071,1.0563837400946674,0
0.9509995873487794,-1.260878664509338,1
-1.9535195714039142,1.0557358282157006,0
-1.9529597488504937,1.0562973751545137,0
-1.9529719492174737,1.0562851372075284,0
0.1890197876299734,-0.9202257671284748,1
1.3304484963026362,-0.7100537607069048,1
-1.9516197999741873,1.0576414513891326,0
1.7511700273256703,-0.15863942442974951,1
-1.9504900459918486,1.058774685279975,0
0.15454889364483654,-0.53656187318457,1
2.64239426425282,0.09857431314249586,1
-1.9553803016593057,1.0538693664726217,0
1.0223152713314687,-0.022464779197387683,1
-1.952976480782352,1.0562805916843623,0
0.8266960371455524,-0.7159941566308724,1
0.15455168077337617,-0.5365209398185257,1
0.15453471261574506,-0.5365021718927364,1
-1.9529454569920317,1.056311711035268,0
-1.9554566410984084,1.0537927918900563,0
0.15453476088096021,-0.5365022212598294,1
-1.9534962164156957,1.0557592551427868,0
0.22605221861710623,-0.8811940002492941,1
0.24632226470452617,-0.8573714541267956,1
0.7715409735048486,-0.5779601534740842,1
-1.9530939528872726,1.0561627577376749,0
0.6904746743868769,-0.7284831038775004,1
1.1675362788333383,-1.8613894883859459,1
2.1358423178844292,-0.6715601664565386,1
0.6833482850441831,-1.226715260671763,1
0.6845772574552687,-1.3931460534489002,1
0.11658717991701964,-0.7620323938379833,1
0.30060761640842515,-0.9230791822959222,1
3.405892037611076,-2.595723792761544,1
-1.9549267965895671,1.0543242684448484,0
-1.9556528927158279,1.0535959357714064,0
1.0762076574305568,-1.340031282058206,1
-1.9529193133485032,1.0563379352073794,0
-1.9534763472466141,1.0557791855135914,0
-1.9508368849959916,1.0584267779299632,0
-1.9507929636748638,1.0584708345391105,0
-1.9535181770762595,1.0557372268382132,0
-1.9535143426752086,1.0557410730501229,0
1.442740869945443,-1.7530166808429146,1
-1.9530242365045305,1.0562326888633056,0
0.21740760823094882,-0.8778843840023349,1
0.1545800593707725,-0.5366460088833455,1
0.10308460537384252,-0.743626245123952,1
-1.952092128467266,1.0571676680129856,0
0.5510038488090062,-0.9499520699298466,1
1.3277111924495937,-1.2455430397190126,1
0.9865704076691648,0.07349917695004478,1
1.433659852947688,-0.851258881314253,1
-1.9503987175304562,1.058866295054551,0
-1.9505085208332753,1.0587561535316832,0
0.2804608173836955,-0.8938851625065043,1
1.6396020283625552,-1.8407525880631441,1
-1.9529862410759358,1.056270801326774,0
-1.9502477815618193,1.0590176959415412,0
2.124714216438847,0.3189542913313216,1
-1.9558045258482923,1.05344383557316,0
-1.9529325594612243,1.0563246482935096,0
1.696261427924426,-2.0201367471165215,1
-1.9530381797810787,1.0562187026381793,0
-1.9494913588090657,1.0597764486546326,0
2.854546015363902,-0.17491302787907997,1
3.0838508084113827,0.7250264396107037,1
0.7020800239555625,-0.902913650450352,1
3.6678846032018475,1.1540614574698382,1
1.7187292194752726,-1.653111456573831,1
-1.9535864991313467,1.0556686943350952,0
3.066790460738941,-2.5986893848748194,1
2.123732306959857,0.3679457571440758,1
-1.9534205741404203,1.0558351304140958,0
0.36829506733482137,-0.62652938376756,1
1.4616973745771158,-0.761286841117026,1
0.8689285593682878,-1.2223838988476181,1
7.437232076159485,5.921554370894811,1
-1.9534603124785834,1.0557952696724866,0
-1.9529743892908698,1.0562826896181312,0
-1.9509369280052267,1.0583264267646835,0
2.371108446142799,-1.898315716766351,1
-1.9534571752413599,1.05579841657314,0
1.742209398413945,-0.38823388618223564,1
0.48550052373050195,-0.7038814457617071,1
-1.9519331751146138,1.0573271109794233,0
1.4997873198737957,-0.9582782093532518,1
0.6228247749712584,-0.5758262885738369,1
1.347766970916287,-1.8423554541025844,1
1.080293229698313,-0.9430620197579221,1
0.6896217458564962,-1.3979688504710706,1
0.15457927961581516,-0.5366423865446794,1
-1.948625132753493,1.0606453428905918,0
1.1780654916515143,-1.0570159183318146,1
0.69363183792221,-1.1483507445744037,1
9.49616240852492,6.614487119373025,1
0.15455805186530525,-0.5365754776572563,1
0.5942171159256505,-0.7397842687704207,1
1.886353356949922,-0.8302240674794615,1
0.9695676906351108,-0.9697645078028178,1
0.15453908358068005,-0.5365094674274405,1
0.6954639253007359,-1.348827946111466,1
-1.9529527772122195,1.0563043682670767,0
-1.9529869382397633,1.0562701020155179,0
-1.9534202255585065,1.055835480069724,0
-1.9511108703801687,1.0581519486062354,0
-1.9556560299530512,1.053592788870753,0
0.27869174875346625,-0.8936426939374511,1
0.7265116244257147,-1.3424075200393806,1
0.1545914830079867,-0.5366548685360012,1
0.495179731320153,-0.5873257769531836,1
-1.953570464363316,1.0556847784939902,0
0.189862986330751,-0.8433976407363455,1
-1.9529782236919204,1.0562788434062216,0
-1.953031905306632,1.056224996439486,0
2.546884659568294,-1.9216169867331647,1
0.15454124247297488,-0.5365102632153983,1
0.15458239989560327,-0.5366441656682688,1
0.4829452256030577,-0.6274686037806873,1
-1.95581463472379,1.0534336955599435,0
-1.9534700727721672,1.0557854793148982,0
0.8154074475504584,-0.8013399466020451,1
5.227304478252606,2.928749860821323,1
2.984449625793511,-2.9048899256394374,1
1.4287605868031399,-0.5666328896274163,1
2.3013015221539956,0.6469571312307136,1
1.1822859211327328,-1.29044117693411,1
-1.95562117176168,1.0536277544335684,0
0.8559643616855364,-1.3097765965992012,1
-1.9511812839267384,1.0580813181693485,0
-1.9531939958965079,1.0560624065723951,0
-1.9519781421814826,1.0572820054033916,0
-1.9519499070464719,1.057310327509272,0
-1.9534662383711163,1.055789325526808,0
-1.9517512153556564,1.057509631217319,0
-1.9528283334690246,1.0564291953263272,0
-1.9505371045501998,1.0587274817701746,0
1.4792468456043035,-0.12090353345186014,1
0.9369091397941774,-1.210203470595343,1
2.2193395014841992,-2.5675355898957255,1
2.8912350773304727,0.4868121993634354,1
2.2304706410934734,-0.679010059094724,1
-1.9517247231302144,1.0575362050450585,0
-1.9529719492174737,1.0562851372075284,0
-1.9534610096424108,1.0557945703612301,0
0.8088809534836103,-1.0379565752988218,1
-1.9499971511658607,1.059269098338183,0
1.3363386046530294,-1.0111842887235223,1
-1.9529674176525955,1.0562896827306945,0
2.7006003658989233,0.19848132131555804,1
0.6471179772637707,-0.7232120858807214,1
1.628345496886445,-1.0363550820078402,1
-1.952981360929144,1.0562756965055682,0
-1.9502788053521396,1.0589865765906357,0
1.033419195485316,-1.1863713917731065,1
-1.9519851138197568,1.0572750122908285,0
0.187821141755377,-0.957583534848399,1
1.954950576189498,-0.472507479571885,1
0.9420742767102617,-0.8843247566133994,1
0.7893286001743299,-1.4715344764681972,1
1.1394664938193342,-1.1152635193983302,1
-1.953029465233236,1.0562274440288832,0
0.08949159573388166,-0.4128312425149651,1
2.0555486609108184,-0.26618337801887715,1
0.9062847963373891,-1.2139207710520374,1
0.9678077356907413,-0.7628478752076016,1
0.7647114836687517,-1.4531785073557708,1
-1.95562117176168,1.0536277544335684,0
-1.9556187316882843,1.0536302020229653,0
-1.9528168302658722,1.0564407339620563,0
1.0353728876175066,-0.6480218875312894,1
1.4146257800119209,-0.821102595788014,1
0.5009729727466149,-0.6025095982966219,1
0.3570964944812024,-0.7295511527069406,1
1.26252946306911,-1.2617716718185847,1
1.4212933524358031,0.13968356250380426,1
1.9574559535077998,-1.0213360836991856,1
1.5287088581003425,-1.6999323663807693,1
0.15455442502498545,-0.5365717680174479,1
0.7277052995239665,-0.790528916178197,1
-1.9534470663658623,1.0558085565863564,0
0.1545523315387498,-0.5365187806584665,1
-1.9530960443787548,1.056160659803906,0
0.9118908281425092,-1.2358602543879935,1
-1.9534930791784721,1.0557624020434402,0
-1.9530489858204039,1.0562078633137066,0
1.3471016056382608,-1.5270157541623735,1
4.54693833165265,-4.769586720683962,1
2.5261889470654055,0.35002748390884714,1
-1.9554779045951447,1.053771462896739,0
0.5881495898944127,-1.2656671766178305,1
1.8241287149761474,-1.7350875956327416,1
-1.9534735585913043,1.0557819827586168,0
0.5309290190034591,-0.935053199292751,1
1.6943648109148475,-1.531028221719291,1
-1.955813240396135,1.0534350941824562,0
0.7265761858583974,-1.3416529561643533,1
-1.9509561000104807,1.058307195705135,0
1.3621292173056367,-0.8925131011894374,1
1.1586046671409302,-1.4316564098465416,1
0.4595187412280668,-0.6403417296616231,1
5.971227173452678,3.46587575521522,1
0.9240233142873816,-0.37158955910942537,1
1.2686877157502727,-0.3703927811526022,1
2.561821826775766,0.7657619509107618,1
0.2599064303832218,-0.882868349139403,1
2.681992762707416,0.03424673543288962,1
1.902330196698419,-2.0357167827825116,1
-1.9510993671770163,1.0581634872419643,0
0.8741959108288286,-0.46609729269526573,1
0.5939322864724289,-1.2830487889220594,1
0.16624069819989637,-0.848874405127575,1
2.2336460481008578,0.19575762112759468,1
0.09176389980180079,-0.7362263566811797,1
1.9923733962360646,-1.4992602671662412,1
-1.953484713212543,1.055770793778516,0
0.5977805733689667,-1.2869326723843661,1
1.5143558459116213,-2.065539821673513,1
1.7940686769321001,-1.9683616516947438,1
3.6289130398651435,1.7982521832981417,1
2.9433151480767195,0.7614044013550438,1
0.5660272551257491,-1.1010462595635089,1
-1.9529904240589004,1.0562666054592362,0
1.7581320658861246,-0.6770013133878581,1
1.6055142250039869,-1.5228369951715648,1
-1.9529241934952952,1.0563330400285853,0
-1.9519927826218584,1.057267319867009,0
0.17802450805827208,-0.8491807576583265,1
-1.9528712090444111,1.0563861876840646,0
-1.9529998357705707,1.0562571647572763,0
-1.9534759986647003,1.0557795351692196,0
3.775796778204855,2.0639766031946793,1
-1.9530409684363885,1.0562159053931541,0
-0.2578348938757739,-0.5979135305523472,1
0.5438945009557149,-0.5831925160818773,1
0.10611703452911651,-0.7500212954011503,1
-1.9531281139148164,1.056128491486116,0
-1.9529865896578495,1.0562704516711459,0
1.6625471548405815,-0.8461087602421314,1
0.39679778136515315,-0.7898467347990198,1
0.056422658731631554,-0.7082826608812637,1
0.927982711549851,-1.195605006327439,1
0.8917014864635654,-1.2879935657383645,1
0.6999046716322059,-1.4084964185624023,1
0.45032677005941085,-0.989880172016321,1
1.9911312416117595,-1.216254267041336,1
-1.9554597783356318,1.053789644989403,0
-1.948625132753493,1.0606453428905918,0
1.7931940042134673,-2.2444086047927536,1
0.4448442021176537,-0.6752014634256123,1
0.8510207763975821,-1.3047403279869076,1
-1.9529674176525955,1.0562896827306945,0
-1.9507936608386913,1.0584701352278543,0
0.5916564195558418,-0.6885110899718607,1
-1.902456504028162,1.1069561818725246,0
-1.9290058969040755,1.080325010609907,0
-1.9519380552614058,1.057322215800629,0
-1.9534491578573445,1.0558064586525875,0
1.5713592481627998,-0.7034339566572229,1
0.5666632736595034,-0.6351512912137207,1
0.6434156701089773,-1.347549876627043,1
0.17834286588554715,-0.8482412842044176,1
0.927226634527305,-1.3137800715147672,1
1.3310790999932784,-0.7042233303802105,1
-1.953016219120515,1.056240730942753,0
0.441424355182512,-0.7060443000827715,1
2.0677287525495096,-0.37598321479964153,1
0.24652918219315076,-0.9581879591212824,1
0.48810456912055417,-0.7640230863115914,1
2.0711804972384305,0.23299773734813548,1
0.25330903364351604,-0.8642917459685844,1
0.19806476928086095,-0.849313051883128,1
0.15868378414866424,-0.8305306227018125,1
0.5963062147228163,-1.2854444281242337,1
0.5303389240904631,-0.7150226883908951,1
-1.9535620983973871,1.055693170229066,0
2.2711749101931114,-0.867919303176499,1
2.0699983339896955,-0.33375745363591897,1
-1.9503066919052365,1.0589586041403836,0
-1.9534892447774215,1.0557662482553498,0
0.14979944710765852,-0.8168512545738991,1
-1.9558111489046528,1.053437192116225,0
0.5954728370031109,-1.2846139167462378,1
1.86821167473488,-0.7203090133002051,1
-1.9530082017364996,1.0562487730222005,0
2.007294751275117,-0.6212741860827365,1
-1.9529517314664784,1.0563054172339612,0
0.9666122243960004,-1.2550097531795543,1
0.18495658767728917,-0.8467326146533473,1
5.025042397514274,0.5535807620111461,1
-1.953006807408845,1.056250171644713,0
-1.9534620553881519,1.0557935213943457,0
0.06003320611331757,-0.4050063231259396,1
0.180961272789178,-0.8483967357990978,1
1.7911605888036495,-0.779971795891913,1
-1.953383275875653,1.0558725435663083,0
3.113273980199322,0.7278739252647418,1
5.023809714747862,3.6360067502555364,1
0.9036613437051452,-1.323453765376903,1
0.7025624416454637,-0.8837513954765551,1
-1.9503826827624255,1.0588823792134463,0
1.2016827300811024,-0.8284776469265247,1
2.2193675033149507,-0.13756877857674418,1
1.5154644355183458,-1.0268508723803471,1
-1.9502394155958902,1.0590260876766169,0
-1.94314542506995,1.0661419293651513,0
-1.9535105082741577,1.0557449192620325,0
-1.952901535670904,1.0563557676444153,0
0.2779943485146303,-0.897211841779461,1
0.14950389250373766,-0.8119937059239669,1
-1.9530956957968413,1.0561610094595342,0
0.15455502483088043,-0.536573793907789,1
1.0529039714773853,-0.8536290143712613,1
-1.9530455000012668,1.0562113598699883,0
1.3269347014503774,-1.2447756571341324,1
2.1417949771740044,0.3794791154076708,1
0.5427083586422594,-1.0589532027255875,1
-1.9508323534311132,1.0584313234531293,0
2.3052098746845786,-0.037997903753713584,1
0.18056373041157556,-0.8432120017210976,1
-1.9505932262383072,1.058671187214042,0
0.4923526225467747,-0.7094539797106705,1
-1.9534672841168577,1.0557882765599236,0
-1.9529869382397633,1.0562701020155179,0
-0.2553035736967823,-0.6013387754050068,1
1.2252258786024792,-0.7142396252953045,1
1.4951489065898613,-1.017913378298789,1
1.322643748677089,-1.2404043983071638,1
2.7904072881790394,0.7185627031275676,1
-1.9558114974865666,1.0534368424605969,0
-1.950946339716897,1.0583169860627233,0
-1.9522294697412685,1.0570299036954935,0
1.4108412246168467,-0.5043583287600872,1
0.8778784048543335,-0.3503722093018307,1
1.22731088408852,-1.0050756759285575,1
0.766421956268168,-1.469936858265174,1
-1.9529632346696308,1.056293878598232,0
-1.9556546356253965,1.0535941874932657,0
-1.9534188312308516,1.0558368786922367,0
-1.9528767863550305,1.056380593194014,0
2.036037541888295,-0.14661534513580063,1
1.4866087850034495,-1.9917906841561603,1
-1.9511798895990835,1.0580827167918612,0
0.607030206808107,-1.3162835438260945,1
-1.953417436903197,1.0558382773147492,0
1.39439483393036,-0.2031897302278261,1
-1.9534275457786945,1.0558281373015328,0
0.5299381547348572,-0.849045586807584,1
1.743295631417131,-0.8568839141010989,1
-1.950921938982937,1.058341461956694,0
1.7297112182562617,-2.115890971225265,1
0.263458877433456,-0.8862106463894737,1
0.8336465686374348,-0.1393927054245844,1
-1.9509020698138555,1.0583613923274988,0
-1.9506500450902422,1.058614193346653,0
0.9634671574734441,-1.6389006384190101,1
2.0240709160495243,-0.8294523817590285,1
-1.9503621164295166,1.0589030088955071,0
-1.929141495268509,1.0801889945705556,0
-1.9530109903918094,1.0562459757771754,0
-1.9529914698046416,1.0562655564923518,0
-1.9554001708283872,1.0538494361018171,0
-1.9529078101453508,1.0563494738431085,0
0.15459868015380454,-0.5366594052079487,1
0.15459870516732468,-0.5366467192727209,1
2.105896562063695,0.20178215350738146,1
1.0647803308214252,-1.2169868752822237,1
0.267592921706499,-0.8935328117592117,1
-1.952941274009067,1.0563159069028059,0
-1.9520624990046007,1.0571973887413786,0
-1.950311920633942,1.0589533593059612,0
0.27221206145857274,-0.8903448918026678,1
1.3269343528684636,-1.2447760067897606,1
-1.9483476615501785,1.0609236687706014,0
0.27090558384252583,-0.8912118143931691,1
0.6767395647856983,-1.3875855771160903,1
-1.9506413305423995,1.058622934737357,0
-1.9528928211230612,1.056364509035119,0
-1.9431290417200056,1.0661583631796745,0
0.904835247774915,-1.2108482068555986,1
0.24651330658410897,-0.8572853884615941,1
-1.9521001458512814,1.057159625933538,0
-1.953467981280685,1.0557875772486671,0
-1.9509177559999726,1.0583456578242318,0
-1.9502327925395297,1.059032731133552,0
0.1566146718143959,-0.610813189361739,1
1.4656227603288852,-0.8131524668866512,1
-1.9503886086549587,1.0588764350677675,0
0.616666283706039,-0.6700760829919795,1
0.15459736612347494,-0.5366453496589711,1
0.180443037725811,-0.847215659280127,1
-1.9534700727721672,1.0557854793148982,0
1.067182375971028,-0.39549264659199757,1
-1.952072956462012,1.057186899072534,0
-1.9520349610334176,1.0572250115360027,0
-1.9529743892908698,1.0562826896181312,0
3.016257072324318,0.008095701387627175,1
0.5904649554048031,-1.1231013094834432,1
0.27712749478439014,-0.9005506651317172,1
0.5826661172983,-1.3165968085744464,1
0.5843733992037848,-0.9181282577530877,1
-1.9516428063804923,1.0576183741176743,0
-1.9535481551208387,1.055707156454192,0
0.8497554422486168,-1.3034353120145785,1
1.1822566056024797,-1.3796186533489125,1
0.15458850604507102,-0.5366362873080942,1
-1.9520011485877875,1.0572589281319336,0
1.2909108110394998,-0.9161698853899383,1
-1.9529189647665897,1.0563382848630076,0
0.5506572867258034,-1.2578219065997096,1
1.805802431624725,0.228620633361523,1
0.2602571453605737,-0.8848973291939042,1
-1.9530249336683578,1.056231989552049,0
2.257735586457962,-1.9269259339195888,1
0.8120689595167694,-1.17045814230298,1
1.7763147706833124,-0.17493065002104,1
0.24034480582572268,-0.9077262146974754,1
0.1545378834491393,-0.5365548488032443,1
0.8627859339576149,-0.947569739838384,1
0.18782637048408268,-0.9575782900139767,1
1.8203203887040553,-0.11850991642530764,1
0.6793988688784137,-1.3410365591958024,1
0.7287039002935223,-0.9358792143516508,1
0.7682637310568432,-1.4717994942580221,1
1.4502908197684872,-0.7937454071583305,1
2.6313238651999,1.1592030452672029,1
1.4035235567730067,-0.6476604869678639,1
-1.9558167262152721,1.0534315976261748,0
1.623257661811666,-0.721313181301498,1
-1.952978920855748,1.0562781440949653,0
0.18468921374553743,-0.847370429250715,1
-1.951123767910976,1.0581390113479936,0
0.5133480926530232,-0.5352907142912715,1
1.844031470957913,0.11829168276174343,1
1.6810617433278465,0.6362498304577524,1
-1.9533885046043589,1.055867298731886,0
-1.9534097681010951,1.0558459697385687,0
-1.9520530872929305,1.0572068294433388,0
2.1101623216247285,-1.5152445946224793,1
1.7223049321791917,-1.5934733936642196,1
2.2428686633897996,0.8752129630897705,1
2.131160707649621,-1.1454694089566537,1
-1.9404853964864184,1.0688101514635842,0
0.1545551096108789,-0.536573880623285,1
-1.9506706114231511,1.058593563664592,0
0.9523725947329958,-1.2821578393490254,1
-1.955356946671087,1.053892793399708,0
0.13231083480312683,-0.0033339586997837086,1
1.5403442804808618,-1.7254724123397183,1
1.5849374128227383,-0.245337964626008,1
-1.9533972191522015,1.055858557341182,0
0.6949593008384389,-1.4123992807477124,1
0.1545588254861138,-0.5365819185039103,1
-1.9529095530549194,1.0563477255649676,0
-1.9530441056736119,1.0562127584925007,0
1.2283822335099697,-1.0244067820240326,1
1.17889998456631,-1.058676038757406,1
-1.9503303954753688,1.058934827557669,0
4.662761661208752,2.3054134791829406,1
1.6222508477715807,-0.9976325177365667,1
-1.9529709034717326,1.0562861861744128,0
-1.9511408484247479,1.0581218782222142,0
0.6574790124828852,-0.8943179223300733,1
2.1339869610227313,-0.19498716434281554,1
0.1809233639409262,-0.8501068052959945,1
0.24598605951724276,-0.8784585557357457,1
3.129726639244104,0.747709292800605,1
-1.9530228421768756,1.056234087485818,0
-1.9535035366358835,1.0557519123745955,0
1.5981457779234827,-1.5489511625450356,1
-1.9553189512424924,1.0539309058631767,0
4.172806391568226,2.761754122045871,1
0.21238987748375174,-0.8661904198047844,1
